text,date,retweets,favorites,negative,neutral,positive,compound
Y’all just tell me when it’s safe to update my snapchat,2018-02-25 11:34:17,0,0,0.0,0.775,0.225,0.4404
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:34:17,0,0,0.0,0.75,0.25,0.6514
"Yes, I know, I dropped the whole app. Couldn't stand it!",2018-02-25 11:34:16,0,1,0.0,0.728,0.272,0.4574
spencer and ariel are really yelling at my through snapchat bc i don't want to go to prom LMAOOOO @ spencceeerr @ Aarrriiieeell,2018-02-25 11:34:14,0,6,0.06,0.94,0.0,-0.0572
"Engagement gets attention, and attention is a zero-sum game. Time spent on Facebook (or Messenger, Instagram, or WhatsApp) means that’s attention not spent on Twitter, Snapchat, or anyone else who dares to compete with them.",2018-02-25 11:34:13,0,0,0.0,0.917,0.083,0.4588
"Snapchat responde a los 1,2 millones de quejas contra su nuevo diseño: no hay vuelta atrás http://ift.tt/2FyZnYM pic.twitter.com/duogCMimj1",2018-02-25 11:34:12,0,0,0.128,0.872,0.0,-0.296
join and meet me ➽ http://bit.ly/2rBO3G4 # kik # snapchat # dubaiescort # camshowpic.twitter.com/3bupJCp58h,2018-02-25 11:34:06,0,0,0.0,0.804,0.196,0.296
Someone please take these Snapchat glasses away from Dan Luczak tyvm,2018-02-25 11:34:02,1,5,0.0,0.608,0.392,0.7003
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:33:55,0,0,0.0,0.75,0.25,0.6514
@ Snapchat Can you all save a snap streak for me!?,2018-02-25 11:33:55,0,0,0.0,0.696,0.304,0.5411
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:33:55,0,0,0.0,0.75,0.25,0.6514
i just want a snapchat selfie worthy of the gram but instead i take normal camera pictures for ig and save the snapchat selfies for me to look at later i ??????? confused w myself,2018-02-25 11:33:48,0,2,0.079,0.697,0.224,0.6608
I can honestly say that is the worst snapchat I have EVER sent.,2018-02-25 11:33:46,0,0,0.255,0.559,0.186,-0.2732
"Ayrıca orta vadede Periscope ve Snapchat uygulamalarının, Vine gibi kaybolup gideceğini düşünüyorum.",2018-02-25 11:33:41,0,0,0.0,1.0,0.0,0.0
@ jeanwatts_ is the most beautiful woman in the whole world she is incredible and I really want to meet her one day and take her for dinner but it would be impossible because she lives on the other side of the world please follow me back on Snapchat please CASEYBRAMLEY18 I love ux pic.twitter.com/zW4JEVb9AP,2018-02-25 11:33:41,0,1,0.0,0.751,0.249,0.9392
@ LizzyWurst your Snapchat is obviously Monsters Inc,2018-02-25 11:33:38,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:33:34,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:33:33,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:33:33,0,0,0.0,0.75,0.25,0.6514
Right now I'm relying on Nox android emulator to run Snapchat lol so I downloaded Twitter on here because why not... I feel like I got a new phone but it's on my laptop haha,2018-02-25 11:33:28,0,0,0.0,0.785,0.215,0.7684
Le reste du spam de chat ça se passe sur Snapchat : carlaawkward,2018-02-25 11:33:28,0,3,0.185,0.815,0.0,-0.3612
Hate instagrams algorithms. Snapchat’s update is the worst. Twitter is my only true friend.,2018-02-25 11:33:27,0,0,0.328,0.42,0.252,-0.4215
Youtube:https://www.youtube.com/channel/UCiv63FFyD66eoC4aHk-YMXg … Instagram:arighz Snapchat:arantzaghz,2018-02-25 11:33:24,0,0,0.0,1.0,0.0,0.0
see my horny pics join ➽ http://bit.ly/2rOMjdD # girls # kik # snapchat # sexchat # camshowpic.twitter.com/62ODvcsEI4,2018-02-25 11:33:22,0,0,0.0,0.833,0.167,0.296
"Snapchat responde a los 1,2 millones de quejas contra su nuevo diseño: no hay vuelta atrás http://ift.tt/2FyZnYM pic.twitter.com/7qeGBXzOPD",2018-02-25 11:33:22,0,0,0.128,0.872,0.0,-0.296
Stop sending me dick pics on Snapchat — Well that would be helped if I knew who you were https://curiouscat.me/Gham19/post/336090775?1519587115 …,2018-02-25 11:33:14,0,1,0.233,0.678,0.089,-0.5267
Looking back at my Snapchat memories has made me realise I shouldn’t be allowed on social media pic.twitter.com/9tBZu9KJY9,2018-02-25 11:33:11,0,9,0.0,1.0,0.0,0.0
Snapchat update ain't that bad once you figure it out,2018-02-25 11:33:10,1,0,0.0,0.759,0.241,0.431
Looks like Kylie Jenner might be giving up on Snapchat with everyone else http://dlvr.it/QHnw8R pic.twitter.com/xcLHCwaBQt,2018-02-25 11:33:10,0,0,0.0,0.71,0.29,0.5994
"Snapchat responde a los 1,2 millones de quejas contra su nuevo diseño: no hay vuelta atrás http://ift.tt/2FyZnYM pic.twitter.com/eSCkHUTRDF",2018-02-25 11:33:09,0,0,0.128,0.872,0.0,-0.296
Youtube:https://www.youtube.com/channel/UCiv63FFyD66eoC4aHk-YMXg … Instagram:arighz Snapchat:arantzaghz,2018-02-25 11:33:09,0,0,0.0,1.0,0.0,0.0
This one right here @ Snapchat pic.twitter.com/ciZxgce8Fj,2018-02-25 11:33:04,2,2,0.0,1.0,0.0,0.0
Snapchat updated again and it’s a lot easier to use,2018-02-25 11:33:02,0,0,0.0,0.741,0.259,0.4215
@ media519 - Snapchat filter ‘blamed’ for surgery trend https://goo.gl/fb/ZUdhbc # emilyratajkowski,2018-02-25 11:33:00,0,0,0.0,1.0,0.0,0.0
"Just wanna give a special “fuck yeah dude” to all my pike niggas out there in Pullman, I don’t check snapchat much but I just watched several snaps of hit Sensei song WINTER being played in the snow and I appreciate it, I didn’t even think of doing that",2018-02-25 11:32:59,0,1,0.033,0.768,0.199,0.8126
Lovely snapchat from wyn this morning pic.twitter.com/R93SMmp55L,2018-02-25 11:32:57,0,37,0.0,0.612,0.388,0.5859
# PHOTO Postée par Estelle sur Snapchat. pic.twitter.com/N2YJnZd6iz,2018-02-25 11:32:55,0,4,0.0,1.0,0.0,0.0
@ Snapchat I’m deadass bout to delete you.,2018-02-25 11:32:53,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:32:49,0,0,0.0,0.75,0.25,0.6514
Lewis # TOMMYNOW # TOMMYxGIGI # MFW (vogue snapchat) pic.twitter.com/St4BipUH38,2018-02-25 11:32:48,2,19,0.0,1.0,0.0,0.0
Snapchat fun with my absolute fave @ therealgokwan pic.twitter.com/Ky7l60erD9,2018-02-25 11:32:43,0,1,0.0,0.492,0.508,0.7351
I saw your snapchat story btw your dance move are fire,2018-02-25 11:32:42,0,0,0.211,0.789,0.0,-0.34
I hate Snapchat pic.twitter.com/IF4mYL2Hyu,2018-02-25 11:32:42,1,1,0.649,0.351,0.0,-0.5719
"FYI last year iHeartRadio announced winners of several award categories through Snapchat Stories. Winners gave 10 second snap speech. All non-televised categories were GENRE ones such as best country, rock, R&B etc not our categories. # iHeartAwards # BestFanArmy # BTSArmy @ BTS_twthttps://twitter.com/firstsight_jk/status/967818748794212352 …",2018-02-25 11:32:40,15,4,0.0,0.674,0.326,0.9471
Kylie Jenner's Tweet About Snapchat Might Have Jacked Facebook's Value Up $13 Billion http://glmr.co/oaZ05AQ  pic.twitter.com/IuS7sniT8n # fashion # girl (via Twitter https://twitter.com/glamour_fashion/status/967836307455168512 …)pic.twitter.com/d77TAnQlcu,2018-02-25 11:32:36,0,0,0.0,0.888,0.112,0.34
First snap chat now neflix wtf ruining my life,2018-02-25 11:32:34,0,0,0.453,0.547,0.0,-0.7003
Just woke up from a nap and was too lazy to go talk to Zach so I messaged him on Snapchat and he yells “okay babe!!”,2018-02-25 11:32:32,0,2,0.118,0.882,0.0,-0.4738
"Me & Fitz somehow talk thru snapchat / instagram, text & whatsapp at the same time about 4 completely different subjects",2018-02-25 11:32:31,0,4,0.0,1.0,0.0,0.0
@ bryanadamc_ what’s your snap chat?,2018-02-25 11:32:28,0,0,0.0,1.0,0.0,0.0
أضفني على Snapchat! اسم المستخدم: cv.0m https://www.snapchat.com/add/cv.0m # ارسنال_مانشستر_ستي # بعزيمه_الرجال_الدوري_للهلال # اليوم_الوطني_الكويت,2018-02-25 11:32:28,1,1,0.0,1.0,0.0,0.0
Been that bored today I’ve actually watched every single story on my snapchat,2018-02-25 11:32:27,0,1,0.149,0.851,0.0,-0.2732
Whoever just hacked into my Snapchat you are a sick human being & I will find you,2018-02-25 11:32:27,0,2,0.333,0.667,0.0,-0.7184
"My Snapchat story is living proof as to why ice fishing, redneck, Minnesotan culture is if nothing else, one of the most interesting cultures to be apart of.",2018-02-25 11:32:26,0,1,0.0,0.9,0.1,0.4576
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:32:25,0,0,0.0,0.75,0.25,0.6514
"lol I was updating snapchat and the ratings went down to two stars, it’s not that deep ngl",2018-02-25 11:32:24,0,1,0.0,0.851,0.149,0.4215
snapchat'miz de yok ki tivit altı reklam yapalım.,2018-02-25 11:32:22,0,1,0.0,1.0,0.0,0.0
"Snapchat responde a los 1,2 millones de quejas contra su nuevo diseño: no hay vuelta atrás Snapchat responde a los 1,2 millones de quejas contra su nuevo diseño: no hay vuelta atrás Los cambios de diseño en páginas web o aplicaciones rara vez son bienve… https://es.gizmodo.com/snapchat-responde-a-los-1-2-millones-de-quejas-contra-s-1823309116 …",2018-02-25 11:32:16,0,0,0.097,0.903,0.0,-0.5267
"another snapchat update done me bad, now I can’t half slide across on the blue chat to sneak a look at the message without showing the other person that I’ve seen it",2018-02-25 11:32:14,0,2,0.108,0.892,0.0,-0.5423
an eu go manager i follow on snapchat posted videos on snapchat of the rose’s concert i want to: die pic.twitter.com/JZ61XeZUD8,2018-02-25 11:32:14,0,3,0.176,0.766,0.059,-0.5574
"Would reply to your tweets about the Snapchat filters, don’t have my nsfw account so here is my reply: You are so beautiful a... — heheh thankyou <3 https://curiouscat.me/nochuskitten/post/336158187?1519587054 …",2018-02-25 11:32:14,0,1,0.0,0.774,0.226,0.8356
"Hate seeing girls post pictures half naked pictures all over Snapchat , like have some respect for yourself",2018-02-25 11:32:12,0,19,0.159,0.601,0.24,0.2263
Everytime my phone makes the Snapchat notification noise Mocha squeaks so I gotta keep it on silent in my room I don’t think he likes it,2018-02-25 11:32:12,0,2,0.0,0.891,0.109,0.4215
"Instead of all the banning guns talk, can we ban concert Snapchat stories? That should be discussed.",2018-02-25 11:32:07,1,14,0.184,0.816,0.0,-0.5574
"Hey @ Snapchat quit being a stupid a cunt and please fucking switch the app back to the old setup,the new setup sucks and Fix or I will Deactivate your choice!",2018-02-25 11:32:06,0,0,0.271,0.663,0.066,-0.7959
Snapchat want let me slide the messages over and read messages without opening them no more anybody know how to do it,2018-02-25 11:32:04,0,0,0.0,0.863,0.137,0.2933
تبادل نشر بسناب اضغط على الرابط وضيف وتعال خاص ' أضفني على Snapchat! اسم المستخدم: uur.22 https://www.snapchat.com/add/uur.22,2018-02-25 11:32:03,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:32:03,0,0,0.0,0.75,0.25,0.6514
Is Snapchat on vacation right now? Why is it still a hot mess?,2018-02-25 11:32:00,1,12,0.206,0.794,0.0,-0.4329
Good to know you still look at my snap chat,2018-02-25 11:32:00,1,0,0.0,0.756,0.244,0.4404
borré snapchat a la bosta jajajaja por fin,2018-02-25 11:32:00,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:31:57,0,0,0.0,0.75,0.25,0.6514
Trying to get used to this Snapchat but it's fucking horrible !!!!!! Bring back the old one,2018-02-25 11:31:57,0,5,0.284,0.716,0.0,-0.8104
EVERY TIME I TYPE WORDS ON SNAPCHAT I DRAG IT UP THE SCREEN WITH MY RIGHT THUMB LIKE A NORMAL PERSON AND ACCIDENTALLY DRAG IT INTO THE TRASH AND HAVE TO TYPE IT AGAIN ONLY TO FORGET THAT THE TRASHCAN IS STILL THERE AND I DO THE SAME THING OVER AGAIN,2018-02-25 11:31:55,1,1,0.154,0.798,0.048,-0.5574
Is it just me or on my snapchat I’m seeing stories from people screenshooting posts from drake sucking a dick with a full cumshot on his face,2018-02-25 11:31:45,0,1,0.121,0.879,0.0,-0.5106
تبادل نشر بسناب اضغط على الرابط وضيف وتعال خاص ' أضفني على Snapchat! اسم المستخدم: uur.22 https://www.snapchat.com/add/uur.22 # ليلتنا_الكويتيه,2018-02-25 11:31:44,0,0,0.0,1.0,0.0,0.0
I should snapchat more but nobody to snap,2018-02-25 11:31:43,0,0,0.0,1.0,0.0,0.0
@ Snapchat CAN YOUUU PLEASE CHANGE THE UPDATE TO BACK WHAT IT WAS,2018-02-25 11:31:42,0,0,0.0,0.784,0.216,0.4648
new snapchat really sucks...,2018-02-25 11:31:40,0,0,0.0,1.0,0.0,0.0
quote this with you snapchat/instagram or both,2018-02-25 11:31:40,0,0,0.0,1.0,0.0,0.0
At this point in my life if you Snapchat me once you’re on my best friend list,2018-02-25 11:31:33,3,6,0.0,0.67,0.33,0.8126
Thanks @ Snapchat for the NEW new update. It’s a huge improvement pic.twitter.com/8tYpovNiHT,2018-02-25 11:31:33,0,0,0.0,0.494,0.506,0.802
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:31:31,0,0,0.0,0.75,0.25,0.6514
Time to delete Snapchat these views disrespectful,2018-02-25 11:31:30,0,2,0.0,1.0,0.0,0.0
my snapchat views are so trash now,2018-02-25 11:31:30,0,1,0.0,1.0,0.0,0.0
Literally switched to IG stories just so my anti-Snapchat bf can react to it. Totally worth it pic.twitter.com/rHSCtULzNe,2018-02-25 11:31:27,0,0,0.0,0.886,0.114,0.2944
On behalf of d Snapchat team we would like to inform u that due to some reason we would not approve this apology. We urge u 2 try IG instead,2018-02-25 11:31:27,4,10,0.0,0.865,0.135,0.4118
attention: you might be shit if you post wins on fortnite on your snapchat story,2018-02-25 11:31:26,0,12,0.177,0.64,0.182,0.0258
I love seeing snapchat stories of some of the people I graduated with that I don’t talk to and just seeing like how their lives are going,2018-02-25 11:31:26,0,3,0.0,0.767,0.233,0.7717
snapchat oc bro pic.twitter.com/zBJvkGmQsG,2018-02-25 11:31:25,0,1,0.0,1.0,0.0,0.0
@khatichutney baji apna snapchat aur insta id name hi bta dey.,2018-02-25 11:31:18,0,0,0.0,1.0,0.0,0.0
That’s why I had to record last night. Snapchat booming lmfao.,2018-02-25 11:31:16,0,0,0.0,0.72,0.28,0.5423
Has anyone ever wrote a long ass Snapchat to someone & you wanna move it up a bit & then you just throw it away by accident,2018-02-25 11:31:12,0,1,0.239,0.761,0.0,-0.765
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:31:11,0,0,0.0,0.75,0.25,0.6514
dont try to text or snapchat me... lmfaoo im thuggin off the laptop until i get another phone,2018-02-25 11:31:10,0,1,0.0,1.0,0.0,0.0
Being mistaken for a guy in Shannons snapchat story has topped off my day.... thanks everyone :),2018-02-25 11:31:09,0,4,0.117,0.607,0.276,0.5267
Having a little Snapchat fun,2018-02-25 11:31:09,0,0,0.0,0.498,0.502,0.4627
Just because we’re used to your update doesn’t mean we don’t still hate it @ Snapchat,2018-02-25 11:31:08,0,0,0.209,0.791,0.0,-0.5719
"I seen your snapchat of the two of them and it was weird. I didn't know how to feel, he should have his squeaky voice back",2018-02-25 11:31:08,0,1,0.069,0.931,0.0,-0.1779
@ Snapchat https://twitter.com/mickzwrites/status/966981225847148544 …,2018-02-25 11:31:05,0,0,0.0,1.0,0.0,0.0
Snapchat and Instagram losing big people because they can’t listen meanwhile twitter over here is the same it’s always been. Switching over,2018-02-25 11:31:04,0,1,0.11,0.89,0.0,-0.3818
Snapchat no meu celular só trava tbm é um milhão de fotos da Laura Impossível os apps nao travar mesmo,2018-02-25 11:31:03,0,0,0.104,0.896,0.0,-0.296
Un tuit de # KylieJenner provoca una pérdida de USD 1.300 millones a # Snapchat http://j.mp/2ETJwTd # 25Febpic.twitter.com/t6hdbbIuZS,2018-02-25 11:31:02,0,0,0.0,1.0,0.0,0.0
I wonder how many times someone has taken a picture of me on Snapchat without me knowing,2018-02-25 11:31:00,0,0,0.0,1.0,0.0,0.0
Snap — chat https://curiouscat.me/lucaslucardo/post/336152567?1519586981 …,2018-02-25 11:31:00,0,4,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:31:00,0,0,0.0,0.75,0.25,0.6514
"I am so sorry if you got a Snapchat from me at about 3 am. Baker had my phone, that is all",2018-02-25 11:30:57,0,4,0.081,0.919,0.0,-0.1513
"Se quer falar comigo não me manda mensagem do Messenger, Snapchat ou WhatsApp porque quando eu abrir vai ser 2072.",2018-02-25 11:30:53,0,0,0.0,1.0,0.0,0.0
a thread of myself on the couch putting Snapchat filters on BTS and screaming. I’m so sorry wtF IS THIS.,2018-02-25 11:30:52,3,5,0.341,0.659,0.0,-0.8059
Ghana Twitter Trends 19:30 1. Arsenal 2. Chelsea 3. Snapchat 4. Lukaku 5. # MUNCHE 6. Willian 7. Manchester United 8. Morata 9. Hazard 10. Wenger 11. De Gea # GhanaTTrendz # amsgh,2018-02-25 11:30:51,0,0,0.0,0.912,0.088,0.4215
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:30:50,0,0,0.0,0.75,0.25,0.6514
"She used a bump stock which takes skill and practice to use. A bump stock was not used in the Florida shooting. If you watch the snapchat videos of it, you'll notice there's audible pause.",2018-02-25 11:30:49,0,0,0.0,1.0,0.0,0.0
"Snapchat responde a los 1,2 millones de quejas contra su nuevo diseño: no hay vuelta atrás http://bit.ly/2CIFCe0 # MasPFG",2018-02-25 11:30:49,0,0,0.121,0.879,0.0,-0.296
I really been posting more stories on the Gram since Snapchat did that but ass shit.,2018-02-25 11:30:48,0,3,0.426,0.574,0.0,-0.8922
what’s y’all snapchat?,2018-02-25 11:30:45,0,1,0.0,1.0,0.0,0.0
@ SkySports should employ @ itsTGF He cracks me up His # snapchat story has me laughing even harder at the Arsenal loss,2018-02-25 11:30:42,0,1,0.098,0.766,0.136,0.2263
"Snapchat responde a los 1,2 millones de quejas contra su nuevo diseño: no hay vuelta atrás - Los cambios de diseño en páginas web o aplicaciones rara vez son bienvenidos, pero la reacción de los usuarios de Snapchat al reciente cambio de estilo de la ... http://ow.ly/Do5J50gD8A5",2018-02-25 11:30:40,0,0,0.049,0.951,0.0,-0.296
Snapchat Taviamor,2018-02-25 11:30:40,0,0,0.0,1.0,0.0,0.0
and snapchat,2018-02-25 11:30:34,0,1,0.0,1.0,0.0,0.0
Did I miss something? I got the old Snapchat back. I just deleted it and redownloaded it. Unless there was a new update that reverted back to the old version. pic.twitter.com/TDudwwsUJZ,2018-02-25 11:30:34,0,3,0.058,0.942,0.0,-0.1531
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:30:33,0,0,0.0,0.75,0.25,0.6514
Was starting to get used to the new Snapchat design but then I realised there’s so many apps that do it better. Considering deleting - I would if it wasn’t for streaks,2018-02-25 11:30:29,0,1,0.0,0.879,0.121,0.5927
I can barely figure how to work Snapchat or instagram,2018-02-25 11:30:28,0,3,0.0,1.0,0.0,0.0
Your tweet brought forth a loud snorkeled chuckle...the neighboring customers here at @ dunkindonuts just busted out w/ their own sincere laugh and two thumbs-up! # YoureACrack,2018-02-25 11:30:27,0,0,0.0,0.769,0.231,0.7644
"snapchat, it's grace.harmon :)",2018-02-25 11:30:26,0,0,0.0,0.5,0.5,0.4588
"From Facebook and Instagram to Twitter and Snapchat, Canada’s Olympians are all over # socialmedia. Learn what networks these athletes like best: >> http://ow.ly/Cs4M30ivw1i",2018-02-25 11:30:25,0,0,0.0,0.758,0.242,0.7717
Check out Comeback Scan it on snapchat and open the link pic.twitter.com/VXWf4oonkr,2018-02-25 11:30:22,0,0,0.0,1.0,0.0,0.0
How are you supposed to see if someone’s ignoring you on Snapchat when all these stories keep getting in the way,2018-02-25 11:30:22,0,3,0.119,0.881,0.0,-0.4019
"Snapchat responde a los 1,2 millones de quejas contra su nuevo diseño: no hay vuelta atrás - Los cambios de diseño en páginas web o aplicaciones rara vez son bienvenidos, pero la reacción de los usuarios de Snapchat al reciente cambio de estilo de la ... http://ow.ly/AuIg50gD8sC",2018-02-25 11:30:22,0,0,0.049,0.951,0.0,-0.296
Last night I realized you can see people’s location on Snapchat .. so I started licking everyone and seeing where they were .. I learned a lot,2018-02-25 11:30:21,0,3,0.0,1.0,0.0,0.0
i still dk how to use the new snapchat,2018-02-25 11:30:21,0,0,0.0,1.0,0.0,0.0
I hate when I’m the first one to look at peoples story’s on Snapchat or Instagram lol i feel like they think im stalking them,2018-02-25 11:30:21,0,0,0.128,0.69,0.183,0.1531
Hi! c: anyone wanna add me on snap: whamo666 # panties # Porn # ass # Milf # x # amateur # wet # Bra # cocktribute # Dating # boobs # Nude # Cumtribute # snap # Nsfw # Snapchat # dm # Pussy # horny # tits # hot # Snapchat # booty # Kikme,2018-02-25 11:30:16,0,1,0.159,0.841,0.0,-0.69
"Sometimes, I feel like I’m the only person in my generation who doesn’t have Snapchat.",2018-02-25 11:30:14,0,0,0.0,0.839,0.161,0.3612
Pero la gente sigue usando Snapchat?!?!?,2018-02-25 11:30:12,0,0,0.0,1.0,0.0,0.0
'We're watching a company explode': is Snapchat becoming irrelevant? http://crwd.fr/2BNaU6M,2018-02-25 11:30:09,0,0,0.0,1.0,0.0,0.0
Snapchat put ears on my Raiders hoodie pic.twitter.com/4HdK6hkriL,2018-02-25 11:30:08,1,10,0.0,1.0,0.0,0.0
Hp Snapchat ahora si la cago,2018-02-25 11:30:07,1,2,0.0,1.0,0.0,0.0
SNAPCHAT Q&A| BREAST REDUCTION? COMMITMENT ISSUES? INSECURITIES? http://youtu.be/Qy_GHH_pwRo?a,2018-02-25 11:30:06,0,0,0.325,0.434,0.241,-0.2869
"Thanks for following me on Twitter,add me on snapchat queshia_96",2018-02-25 11:30:06,0,0,0.0,0.756,0.244,0.4404
i don’t even charge my phone as i used to because i don’t really need to use it unless i’m on twitter or snapchat but other than that nun,2018-02-25 11:30:03,0,1,0.0,1.0,0.0,0.0
Ghana Twitter Trends 19:30 1. Arsenal 2. Chelsea 3. Snapchat 4. Lukaku 5. # MUNCHE 6. Willian 7. Manchester United 8. Morata 9. Hazard 10. Wenger 11. De Gea # GhanaTTrendz,2018-02-25 11:30:02,0,0,0.0,0.909,0.091,0.4215
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:30:01,0,0,0.0,0.75,0.25,0.6514
Allah im neden böle bok bok işler hep beni buluyor aq kadını heryer de engelledim hala karşıma çıkıyor bu sosyal medya beni çok yoruyor ne bok bok güncellemeler geliyor silcem snapchat imi resmen kirlenmis hissediyom kendimi,2018-02-25 11:29:53,0,1,0.0,1.0,0.0,0.0
snapchat adding the giphy keyboard is an ok start but they need to sort out a lot more before we’re on good terms again. one being bring the vcr filter back thanks x,2018-02-25 11:29:48,0,0,0.0,0.751,0.249,0.8519
Snapchat is unusable and the Instagram algorithm sucks. Twitter is our only hope,2018-02-25 11:29:48,0,3,0.152,0.671,0.177,0.1027
Why are people complaining about the snapchat update? My stories still get more than 1k views,2018-02-25 11:29:45,3,9,0.107,0.893,0.0,-0.2023
# selfie # snapchat # filter # cat # pet # animal # foto # cute # girlpic.twitter.com/SKG3p5QiWI,2018-02-25 11:29:42,0,0,0.0,0.727,0.273,0.4588
Facebook Stock Up $13 Billion After Kylie Jenner Slams Snapchat # FaceBook # SnapChat # KylieJennerhttps://fb.me/1zm5lTCEu,2018-02-25 11:29:41,1,1,0.0,1.0,0.0,0.0
Dear @ Snapchat what the fuck are you doing recommending me @ ZakaWaqar 's sc story ....i don't want to see that shit thank you,2018-02-25 11:29:37,0,1,0.265,0.573,0.162,-0.4976
"And no hating ass bitch can ever say I’m “bald headed”. My natural hair is past my shoulders, and all of my Snapchat saw... sooo",2018-02-25 11:29:35,0,0,0.363,0.567,0.071,-0.8834
I wish I could block the snapchat filters that make me feel dysphoric but I guess that's too much to ask lol,2018-02-25 11:29:34,0,2,0.083,0.681,0.236,0.5574
تبادل نشر بسناب اضغط على الرابط وضيف وتعال خاص ' أضفني على Snapchat! اسم المستخدم: uur.22 https://www.snapchat.com/add/uur.22 # الكووره_للعيال,2018-02-25 11:29:33,0,0,0.0,1.0,0.0,0.0
يعنى أنا فاتحة ال Data طول اليوم و مش بقفلها و بعمل Update لكل ال Apps اللى على الموبايل من ال Data و 24 ساعة Whatsapp و Snapchat و Twitter و ممكن أفتح Hotspot لحد من أصحابى و بستغرب ال Data بتخلص منى فى أقل من أسبوعين ليه,2018-02-25 11:29:32,0,1,0.0,1.0,0.0,0.0
Wie viele sehen deine snapchat Story? — So 200 leute haha http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO6O72NTJIY3XWQLPXHFJCS2J7FI2AT5AJKQFZH44QZVKGY76FYCJJXDKFAU34N7A55YPPSKNTBAUYVANCK4CBTQSKPHASRDWP663T3MD7LET2S3QBA7ZXGXPBVZADDA==== …,2018-02-25 11:29:29,0,0,0.0,0.771,0.229,0.5046
bhab putas is our gc ( @ bhabputasgc ) jack didn’t put that on his snapchat and delete is LMAO,2018-02-25 11:29:28,3,9,0.0,0.775,0.225,0.6841
for the record I just posted 2 audios on my snapchat so if you wanna hear those and jerk off to them hmu and pay me thx,2018-02-25 11:29:25,0,3,0.134,0.777,0.088,-0.0772
I never liked Snapchat. Facebook and Twitter enough social media for me.,2018-02-25 11:29:25,0,0,0.189,0.811,0.0,-0.3252
"Oh my gosh, I hate that! Someone was watching a wedding on Snapchat last night and they kept talking about how the bride was better looking than the groom.. like why does that matter?! https://twitter.com/isitaisha/status/967459481880813570 …",2018-02-25 11:29:23,0,0,0.093,0.756,0.151,0.3147
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:29:21,0,0,0.0,0.75,0.25,0.6514
The new Snapchat update makes it even harder to figure out who you drunk snapped the night before,2018-02-25 11:29:19,8,33,0.124,0.876,0.0,-0.34
تبادل نشر بسناب اضغط على الرابط وضيف وتعال خاص ' أضفني على Snapchat! اسم المستخدم: uur.22 https://www.snapchat.com/add/uur.22 # بعزيمه_الرجال_الدوري_للهلال,2018-02-25 11:29:18,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 11:29:14,0,0,0.0,0.75,0.25,0.6514
